,instance_id,input.text,predicted_text_0,stats.quasi_exact_match_0,num_words_0,predicted_text_1,stats.quasi_exact_match_1,num_words_1,predicted_text_2,stats.quasi_exact_match_2,num_words_2,predicted_text_3,stats.quasi_exact_match_3,num_words_3,predicted_text_4,stats.quasi_exact_match_4,num_words_4,predicted_text_5,stats.quasi_exact_match_5,num_words_5,predicted_text_6,stats.quasi_exact_match_6,num_words_6,predicted_text_7,stats.quasi_exact_match_7,num_words_7,predicted_text_8,stats.quasi_exact_match_8,num_words_8,predicted_text_9,stats.quasi_exact_match_9,num_words_9,predicted_text_10,stats.quasi_exact_match_10,num_words_10,predicted_text_11,stats.quasi_exact_match_11,num_words_11,predicted_text_12,stats.quasi_exact_match_12,num_words_12,predicted_text_13,stats.quasi_exact_match_13,num_words_13,predicted_text_14,stats.quasi_exact_match_14,num_words_14,predicted_text_15,stats.quasi_exact_match_15,num_words_15,predicted_text_16,stats.quasi_exact_match_16,num_words_16,predicted_text_17,stats.quasi_exact_match_17,num_words_17,predicted_text_18,stats.quasi_exact_match_18,num_words_18,predicted_text_19,stats.quasi_exact_match_19,num_words_19,predicted_text_20,stats.quasi_exact_match_20,num_words_20,predicted_text_21,stats.quasi_exact_match_21,num_words_21,predicted_text_22,stats.quasi_exact_match_22,num_words_22,predicted_text_23,stats.quasi_exact_match_23,num_words_23,predicted_text_24,stats.quasi_exact_match_24,num_words_24,predicted_text_25,stats.quasi_exact_match_25,num_words_25,predicted_text_26,stats.quasi_exact_match_26,num_words_26,predicted_text_27,stats.quasi_exact_match_27,num_words_27,predicted_text_28,stats.quasi_exact_match_28,num_words_28,predicted_text_29,stats.quasi_exact_match_29,num_words_29,std,agreement_level
80,id10378,"A 28-year-old woman presents to the clinic with 2 months of palpitations, tremor, heat intolerance, insomnia, and loose bowel movements. She has lost 20 kg (44 lb). A physical examination indicates that the body temperature is 37.8°C (100.0°F), the heart rate is 120/min, and the blood pressure is 130/80 mm Hg. The examination also reveals that a moderately-sized diffuse goiter and a bruit were present. She was agitated and experienced a fine tremor with warm moist palms; she also had increased deep tendon reflexes. No exophthalmos was noted. The laboratory tests revealed TSH < 0.01 mIU/L (normal: 0.5–4.0 mIU/L), T4: 57 pmol/L (normal: 10–25 pmol/L), T3: 24 pmol/L (normal 3.1–5.4 pmol/L). Complete blood count was normal. A thyroid scan demonstrated diffusely increased uptake. A high level of thyroid-stimulating immunoglobulin antibodies was detected. Which of the following explains these findings?",B,1.0,140, B,1.0,140,B,1.0,140, B,1.0,140,B,1.0,140,B,1.0,140, B,1.0,140, B,1.0,140,B,1.0,140, B,1.0,140,B,1.0,140, A,0.0,140, B,1.0,140, B,1.0,140,B,1.0,140,B,1.0,140, B,1.0,140,B,1.0,140, B,1.0,140, B,1.0,140,B,1.0,140,B,1.0,140,B,1.0,140,B,1.0,140, B,1.0,140, C,0.0,140, B,1.0,140, B,1.0,140, B,1.0,140,B,1.0,140,0.2537081317024625,High
91,id10411,"A 47-year-old man is brought to the emergency department 1 hour after his neighbor found him collapsed on his front porch in a pool of vomitus. On arrival, he is oriented only to self. His pulse is 103/min and respirations are 30/min. Neurologic examination shows muscle spasms in the arms and jaw. Serum studies show:
Na+ 137 mEq/L
Cl- 99 mEq/L
HCO3- 8 mEq/L
Osmolality 328 mOsm/kg
The difference between the calculated and observed serum osmolality is 32 mOsm/kg. Urinalysis shows oxalate crystals. This patient is most likely experiencing toxicity from which of the following substances?""",B,1.0,97, B,1.0,97,B,1.0,97, B,1.0,97,B,1.0,97,B,1.0,97, B,1.0,97, B,1.0,97,B,1.0,97, B,1.0,97,B,1.0,97, A,0.0,97, B,1.0,97, B,1.0,97,B,1.0,97,B,1.0,97, B,1.0,97,B,1.0,97, B,1.0,97, B,1.0,97,B,1.0,97,B,1.0,97,B,1.0,97,B,1.0,97, A,0.0,97, B,1.0,97, B,1.0,97, B,1.0,97, B,1.0,97,B,1.0,97,0.2537081317024625,High
755,id12109,"A 64-year-old man with a history of type 2 diabetes mellitus is referred to a urologist. The patient has had pain when urinating and difficulty starting a stream of urine for over 4 months now. He is bothered because he has to urinate about 9 times every day, including several times when he wakes up at night. A digital rectal examination revealed multiple hard nodules in the prostate gland. A CT scan shows a nodule in the right lung that measures 3 cm. An ultrasound scan of his urinary bladder and prostate shows residual urine of > 200 mL and heterogeneous findings of the prostate gland. Biopsy reveals grade 2 prostate adenocarcinoma. Follow-up 9 months later shows his prostate cancer is well controlled with goserelin. If one considers pulmonary nodules that are the same size as this patient’s, which of the following additional findings on CT scans would most likely prompt the removal of such nodules?",B,0.0,157, B,0.0,157,D,0.0,157, C,1.0,157,B,0.0,157,D,0.0,157, B,0.0,157, B,0.0,157,B,0.0,157, D,0.0,157,B,0.0,157, C,1.0,157, B,0.0,157, D,0.0,157,B,0.0,157,B,0.0,157, D,0.0,157,D,0.0,157, B,0.0,157, D,0.0,157,D,0.0,157,D,0.0,157,D,0.0,157,D,0.0,157, D,0.0,157, D,0.0,157, D,0.0,157, D,0.0,157, D,0.0,157,A,0.0,157,0.2537081317024625,High
57,id10317,"Two days after delivery, a 2450-g (5-lb 6-oz) male newborn has three episodes of green vomitus. He has passed urine twice a day, but has not yet passed stool. He was born at 34 weeks' gestation. He appears irritable. His temperature is 37.3°C (99.1°F), pulse is 161/min, respirations are 56/min, and blood pressure is 62/44 mm Hg. Examination shows a distended abdomen; there is diffuse tenderness to palpation over the abdomen. Bowel sounds are decreased. Digital rectal examination is unremarkable. The remainder of the examination shows no abnormalities. An x-ray of the abdomen shows dilated bowel loops. Contrast enema demonstrates inspissated meconium plugs in the distal ileum and microcolon. Which of the following is the child most likely to develop?",D,0.0,121, A,1.0,121,D,0.0,121, C,0.0,121,D,0.0,121,D,0.0,121, D,0.0,121, D,0.0,121,D,0.0,121, D,0.0,121,D,0.0,121, A,1.0,121, D,0.0,121, D,0.0,121,D,0.0,121,C,0.0,121, D,0.0,121,D,0.0,121, D,0.0,121, D,0.0,121,D,0.0,121,D,0.0,121,C,0.0,121,D,0.0,121, B,0.0,121, D,0.0,121, D,0.0,121, D,0.0,121, D,0.0,121,D,0.0,121,0.2537081317024625,High
55,id10313,"A 27-year-old woman presents to the emergency department with weakness of her legs which has progressed to an inability for her to stand. The patient works as a school teacher in Alaska and regularly goes hiking and camping. She recently returned from a camping trip where she hiked through tall brush and drank from mountain streams. The patient was also involved in a motor vehicle accident 2 days ago but did not seek treatment. The patient has a medical history that is unremarkable and is currently taking multivitamins and other than a recent bout of diarrhea is generally healthy. Her temperature is 99.5°F (37.5°C), blood pressure is 120/68 mmHg, pulse is 120/min, respirations are 17/min, and oxygen saturation is 98% on room air. Physical exam is notable for a very anxious woman with 1/5 strength of the patient’s lower extremities and 2/5 strength of her trunk muscles with diminished sensation. Laboratory studies are ordered as seen below.

Hemoglobin: 15 g/dL
Hematocrit: 43%
Leukocyte count: 6,500/mm^3 with normal differential
Platelet count: 194,000/mm^3

Serum:
Na+: 138 mEq/L
Cl-: 102 mEq/L
K+: 4.4 mEq/L
HCO3-: 24 mEq/L
BUN: 20 mg/dL
Glucose: 120 mg/dL
Creatinine: 1.0 mg/dL
Ca2+: 10.2 mg/dL
pH: 7.44
PaCO2: 10 mmHg
PaO2: 90 mmHg
AST: 12 U/L
ALT: 10 U/L

The patient complains about difficulty breathing. Repeat laboratory values are notable for the findings below.

pH: 7.35
PaCO2: 30 mmHg
PaO2: 80 mmHg

The patient is intubated and sent to the MICU. Which of the following risk factors is associated with the most likely diagnosis?",A,0.0,256, A,0.0,256,A,0.0,256, C,1.0,256,B,0.0,256,A,0.0,256, A,0.0,256, B,0.0,256,B,0.0,256, A,0.0,256,B,0.0,256, C,1.0,256, A,0.0,256, B,0.0,256,B,0.0,256,B,0.0,256, A,0.0,256,A,0.0,256, A,0.0,256, B,0.0,256,B,0.0,256,A,0.0,256,B,0.0,256,A,0.0,256, B,0.0,256, B,0.0,256, B,0.0,256, B,0.0,256, A,0.0,256,A,0.0,256,0.2537081317024625,High
499,id11457,"A 65-year-old man is brought to the emergency department 30 minutes after the onset of acute chest pain. He has hypertension and asthma. Current medications include atorvastatin, lisinopril, and an albuterol inhaler. He appears pale and diaphoretic. His pulse is 114/min and blood pressure is 130/88 mm Hg. An ECG shows ST-segment depressions in leads II, III, and aVF. Laboratory studies show an increased serum troponin T concentration. The patient is treated for acute coronary syndrome and undergoes percutaneous transluminal coronary angioplasty. At the time of discharge, echocardiography shows a left ventricular ejection fraction of 58%. In addition to aspirin, which of the following drugs should be added to this patient's medication regimen?",C,1.0,114, C,1.0,114,C,1.0,114, C,1.0,114,C,1.0,114,C,1.0,114, C,1.0,114, C,1.0,114,C,1.0,114, C,1.0,114,C,1.0,114, C,1.0,114, C,1.0,114, C,1.0,114,C,1.0,114,C,1.0,114, C,1.0,114,C,1.0,114, C,1.0,114, C,1.0,114,C,1.0,114,C,1.0,114,C,1.0,114,C,1.0,114, A,0.0,114, C,1.0,114, A,0.0,114, C,1.0,114, C,1.0,114,C,1.0,114,0.2537081317024625,High
638,id11828,"A 36-year-old man is brought to the emergency department because of multiple episodes of nonbilious emesis for 3 days. The vomitus consists of undigested food and he has also had dark brown emesis twice today. He has been having early satiety during this period. He has had progressive severe episodic epigastric pain and dyspepsia for the past week. The pain is partially relieved with food or over-the-counter antacids, but worsens at night and several hours after eating. He has also had a weight gain of 2 kg (4.4 lbs) during this period. His father underwent surgery for colon cancer 3 years ago. He has smoked one pack of cigarettes daily for the last 15 years. He drinks two to three beers daily. His temperature is 37.1°C (98.8°F), pulse is 106/min and blood pressure is 108/68 mm Hg. Examination shows dry mucous membranes. The abdomen is mildly tender to palpation in the left upper quadrant; there is a tympanitic mass in the epigastrium. A succussion splash is heard with a stethoscope when the patient is rocked back and forth at the hips. Bowel sounds are reduced. Rectal examination is unremarkable. Test of the stool for occult blood is positive. The remainder of the examination shows no abnormalities. Serum studies show:
Na+ 135 mEq/L
K+ 3.3 mEq/L
Cl- 97 mEq/L
Urea nitrogen 46 mg/dL
Glucose 77 mg/dL
Creatinine 1.4 mg/dL
Which of the following is the underlying cause of this patient's vomiting?""",C,0.0,241, C,0.0,241,C,0.0,241, C,0.0,241,D,0.0,241,A,1.0,241, C,0.0,241, C,0.0,241,C,0.0,241, C,0.0,241,C,0.0,241, D,0.0,241, C,0.0,241, C,0.0,241,C,0.0,241,C,0.0,241, C,0.0,241,C,0.0,241, C,0.0,241, B,0.0,241,A,1.0,241,C,0.0,241,C,0.0,241,C,0.0,241, C,0.0,241, D,0.0,241, D,0.0,241, C,0.0,241, C,0.0,241,D,0.0,241,0.2537081317024625,High
616,id11770,"A 32-year-old woman comes to the emergency department because a 5-week history of abdominal pain and bloody diarrhea that has worsened in the past 24 hours. She was diagnosed with ulcerative colitis 1 year ago but has had difficulty complying with her drug regimen. Her temperature is 38.2°C (100.8°F), pulse is 120/min, and blood pressure is 92/56 mm Hg. Examination shows a distended, rigid abdomen and hypoactive bowel sounds. Fluid resuscitation is initiated. In addition to complete bowel rest, which of the following is the most appropriate next step in management of this patient?",A,0.0,95, A,0.0,95,A,0.0,95, C,1.0,95,D,0.0,95,A,0.0,95, D,0.0,95, D,0.0,95,A,0.0,95, A,0.0,95,B,0.0,95, A,0.0,95, A,0.0,95, D,0.0,95,A,0.0,95,A,0.0,95, D,0.0,95,C,1.0,95, D,0.0,95, A,0.0,95,A,0.0,95,D,0.0,95,A,0.0,95,A,0.0,95, B,0.0,95, A,0.0,95, D,0.0,95, D,0.0,95, A,0.0,95,D,0.0,95,0.2537081317024625,High
847,id12361,"A previously healthy 27-year-old woman comes to the physician because of a 2-month history of depressed mood and fatigue. During this time, she has had a 5-kg (11-lb) weight gain. She reports trouble concentrating at her job as a preschool teacher and has missed work several times in recent weeks due to generalized fatigue. She has smoked 2 packs of cigarettes daily for 10 years and is actively trying to quit smoking. A drug is prescribed that will treat the patient's mood disturbance and support smoking cessation. This patient should be counseled about which of the following possible side effects of this drug?",D,0.0,104, D,0.0,104,D,0.0,104, C,1.0,104,D,0.0,104,D,0.0,104, D,0.0,104, D,0.0,104,D,0.0,104, D,0.0,104,D,0.0,104, B,0.0,104, D,0.0,104, D,0.0,104,D,0.0,104,D,0.0,104, D,0.0,104,D,0.0,104, B,0.0,104, D,0.0,104,D,0.0,104,D,0.0,104,D,0.0,104,D,0.0,104, C,1.0,104, A,0.0,104, D,0.0,104, D,0.0,104, D,0.0,104,D,0.0,104,0.2537081317024625,High
157,id10593,"A 72-year-old man presents with a recent episode of slurred speech and numbness in his left arm and left leg 2 hours ago that resolved completely within 45 minutes. He says he was having breakfast when he noticed that he had difficulty talking and the left side of his body was numb. The patient denies any past similar symptoms. Past medical history is significant for type 2 diabetes mellitus, hypertension, and ischemic heart disease. He had a coronary artery bypass graft 12 years ago and a percutaneous intervention 3 years ago. Current medications are aspirin, metformin, nitrates, and rosuvastatin. His vital signs include: blood pressure 143/97 mm Hg, pulse 80/min, oxygen saturation 98% on room air. On physical examination, the patient is alert and oriented. Higher mental functions are intact. Muscle strength is 5 out of 5l in both upper and lower limbs bilaterally. The sensation is intact. Cerebellar signs are absent and his gait is normal. Which of the following is the next best step in the management of this patient?",B,1.0,173, B,1.0,173,B,1.0,173, C,0.0,173,B,1.0,173,B,1.0,173, B,1.0,173, B,1.0,173,B,1.0,173, B,1.0,173,B,1.0,173, B,1.0,173, B,1.0,173, B,1.0,173,B,1.0,173,B,1.0,173, B,1.0,173,B,1.0,173, B,1.0,173, B,1.0,173,B,1.0,173,B,1.0,173,B,1.0,173,B,1.0,173, C,0.0,173, B,1.0,173, B,1.0,173, B,1.0,173, B,1.0,173,B,1.0,173,0.2537081317024625,High
555,id11628,"A 40-year-old businessman who was previously well is brought into the emergency department by his assistant with a complaint of left-sided weakness after a chiropractic neck manipulation. He has never felt like this before. Past medical history is insignificant. His blood pressure is 125/75 mm Hg, pulse 86/min, respiratory rate 13/min, temperature 36.8°C (98.2°F). A T2-weighted MRI shows a left C5 hemicord lesion. The patient is treated with cervical immobilization, a course of steroids, and physical therapy. What other finding will most likely be seen in this patient?",B,0.0,89, C,0.0,89,B,0.0,89, C,0.0,89,C,0.0,89,C,0.0,89, C,0.0,89, C,0.0,89,C,0.0,89, C,0.0,89,A,0.0,89, D,1.0,89, C,0.0,89, C,0.0,89,C,0.0,89,D,1.0,89, C,0.0,89,A,0.0,89, A,0.0,89, B,0.0,89,C,0.0,89,C,0.0,89,C,0.0,89,C,0.0,89, A,0.0,89, B,0.0,89, A,0.0,89, C,0.0,89, C,0.0,89,A,0.0,89,0.2537081317024625,High
497,id11451,A 67-year-old man with transitional cell carcinoma of the bladder comes to the physician because of a 2-day history of ringing sensation in his ear. He received this first course of neoadjuvant chemotherapy 1 week ago. Pure tone audiometry shows a sensorineural hearing loss of 45 dB. The expected beneficial effect of the drug that caused this patient's symptoms is most likely due to which of the following actions?,A,0.0,70, C,0.0,70,D,1.0,70, B,0.0,70,C,0.0,70,B,0.0,70, A,0.0,70, B,0.0,70,C,0.0,70, B,0.0,70,B,0.0,70, A,0.0,70, C,0.0,70, B,0.0,70,B,0.0,70,C,0.0,70, A,0.0,70,B,0.0,70, C,0.0,70, C,0.0,70,B,0.0,70,B,0.0,70,D,1.0,70,B,0.0,70, A,0.0,70, C,0.0,70, B,0.0,70, B,0.0,70, B,0.0,70,A,0.0,70,0.2537081317024625,High
494,id11442,A 64-year-old woman with knee osteoarthritis comes to the physician for a follow-up examination. She reports significantly improved pain control since starting celecoxib 1 month ago. A history involving which of the following conditions is most likely to explain the administration of this drug instead of another nonsteroidal anti-inflammatory drug?,B,0.0,51, D,0.0,51,B,0.0,51, B,0.0,51,B,0.0,51,B,0.0,51, B,0.0,51, B,0.0,51,A,0.0,51, B,0.0,51,B,0.0,51, C,1.0,51, A,0.0,51, B,0.0,51,B,0.0,51,B,0.0,51, D,0.0,51,B,0.0,51, B,0.0,51, D,0.0,51,D,0.0,51,C,1.0,51,B,0.0,51,A,0.0,51, B,0.0,51, D,0.0,51, B,0.0,51, B,0.0,51, B,0.0,51,A,0.0,51,0.2537081317024625,High
200,id10697,"A 3-year-old girl is brought to the physician by her parents for the evaluation of vaginal discharge for one month. The discharge is foul-smelling and contains some blood. The patient sometimes has pain with urination. She has not had increased urinary frequency or abdominal pain. Topical vaginal cream application did not improve the patient's symptoms. There is no personal or family history of serious illness. She lives with her parents and attends a local daycare center. Vital signs are within normal limits. Examination of the vulva and vaginal entrance shows an intact hymen, vaginal erythema with blood-tinged, foul-smelling discharge, and the tip of a white object. The remainder of the examination shows no abnormalities. Which of the following is the most appropriate next step in the management of this patient?",C,0.0,131, B,0.0,131,C,0.0,131, C,0.0,131,D,0.0,131,B,0.0,131, D,0.0,131, D,0.0,131,C,0.0,131, B,0.0,131,C,0.0,131, C,0.0,131, C,0.0,131, D,0.0,131,C,0.0,131,A,1.0,131, D,0.0,131,C,0.0,131, C,0.0,131, D,0.0,131,B,0.0,131,D,0.0,131,A,1.0,131,B,0.0,131, B,0.0,131, B,0.0,131, D,0.0,131, D,0.0,131, B,0.0,131,D,0.0,131,0.2537081317024625,High
388,id11173,"A 26-month-old boy is presented to the outpatient clinic by his parents complaining of a productive cough for the last 5 days. His mother reports a history of recurrent chest infections during the past year. He also has a history of chronic bloody diarrhea and pronounced bleeding after his circumcision. The vital signs are as follows: blood pressure 100/60 mm Hg, pulse 100/min, temperature 38.0°C (100.4°F), and respiratory rate 27/min. On examination, there are purpuric eruptions over the extremities as well as eczematous patches on the flexural surfaces of his elbows and knees. Chest auscultation reveals crepitus over the base of the right lung. Chest radiography is suggestive of consolidation in the right lower lobe. Blood test results show anemia, thrombocytopenia with small platelets, and leukopenia. With a suspicion of a congenital immunodeficiency, flow cytometry is ordered which reveals a Wiskott-Aldrich syndrome protein (WASP) mutation. Which of the following would be the definitive treatment of this patient’s condition?",A,1.0,159, A,1.0,159,A,1.0,159, C,0.0,159,A,1.0,159,A,1.0,159, A,1.0,159, A,1.0,159,A,1.0,159, A,1.0,159,A,1.0,159, D,0.0,159, A,1.0,159, A,1.0,159,A,1.0,159,A,1.0,159, A,1.0,159,A,1.0,159, A,1.0,159, A,1.0,159,A,1.0,159,A,1.0,159,A,1.0,159,A,1.0,159, A,1.0,159, A,1.0,159, A,1.0,159, A,1.0,159, A,1.0,159,A,1.0,159,0.2537081317024625,High
377,id11155,"A 16-year-old girl is brought to the physician because her mother is concerned about her lack of appetite and poor weight gain. She has had a 7-kg (15-lb) weight loss over the past 3 months. The patient states that she should try to lose more weight because she does not want to be overweight anymore. She maintains a diary of her daily calorie intake. Menarche was at the age of 13 years, and her last menstrual period was 3 months ago. She is on the high school track team. She is sexually active with 2 male partners and uses condoms inconsistently. She is at 50th percentile for height and below the 5th percentile for weight and BMI. Her temperature is 37°C (98.6°F), pulse is 58/min and blood pressure is 96/60 mm Hg. Examination shows fine hair over the trunk and extremities. Which of the following is the most likely diagnosis?",D,1.0,151, D,1.0,151,D,1.0,151, C,0.0,151,D,1.0,151,D,1.0,151, D,1.0,151, D,1.0,151,D,1.0,151, D,1.0,151,D,1.0,151, D,1.0,151, D,1.0,151, D,1.0,151,D,1.0,151,D,1.0,151, D,1.0,151,D,1.0,151, D,1.0,151, D,1.0,151,D,1.0,151,D,1.0,151,D,1.0,151,D,1.0,151, D,1.0,151, C,0.0,151, D,1.0,151, D,1.0,151, D,1.0,151,D,1.0,151,0.2537081317024625,High
225,id10753,"A 49-year-old woman visits the emergency department with the acute onset of severe shortness of breath. She also reports right-sided calf pain that developed after a 22-hour flight from Beijing to Los Angeles, and that, several hours after she felt pain in her calf, she began to have trouble breathing. Currently, her shortness of breath is so severe that she is unable to speak clearly or quickly, but she manages to deny any recent surgery or history of recent bleeding. The vital signs include: blood pressure 111/69 mm Hg, pulse 142/min, and respiratory rate 33/min. On observation, she is using accessory muscles to breathe. On auscultation, her lungs are clear and her heart rate is rapid but regular. Her right calf is swollen, warm, and tender. The arterial blood gas test result reveals a pH of 7.5, partial pressure of carbon dioxide (PCO2) 22 mm Hg, and a partial pressure of oxygen (PaO2) 47 mm Hg on 6 L of oxygen by nasal cannula. Which of the following is the most appropriate next step in the management of this patient?",D,0.0,181, D,0.0,181,D,0.0,181, C,0.0,181,B,1.0,181,A,0.0,181, A,0.0,181, C,0.0,181,C,0.0,181, D,0.0,181,D,0.0,181, C,0.0,181, C,0.0,181, A,0.0,181,A,0.0,181,A,0.0,181, C,0.0,181,A,0.0,181, C,0.0,181, C,0.0,181,A,0.0,181,C,0.0,181,A,0.0,181,D,0.0,181, B,1.0,181, A,0.0,181, C,0.0,181, C,0.0,181, D,0.0,181,A,0.0,181,0.2537081317024625,High
